,preds,Attrition_Flag,Customer_Age,Education_Level,Income_Category,Card_Category,Credit_Limit,Avg_Utilization_Ratio,Gender
7864,0,Attrited Customer,42,High School,$40K - $60K,Blue,2705.0,0.898,F
7865,1,Existing Customer,53,Uneducated,$120K +,Blue,3742.0,0.389,M
7866,1,Existing Customer,60,College,Less than $40K,Blue,1671.0,0.627,F
7867,1,Existing Customer,55,College,Less than $40K,Blue,3282.0,0.6890000000000001,F
7868,1,Existing Customer,50,Post-Graduate,Less than $40K,Blue,1529.0,0.46399999999999997,F
7869,1,Existing Customer,34,Post-Graduate,Less than $40K,Blue,2509.0,0.7559999999999999,F
7873,1,Existing Customer,46,High School,$120K +,Blue,4916.0,0.228,M
7874,1,Existing Customer,47,Uneducated,Less than $40K,Blue,2291.0,0.619,F
7875,1,Existing Customer,42,Graduate,$40K - $60K,Blue,1528.0,0.537,F
7877,1,Existing Customer,45,Post-Graduate,$60K - $80K,Blue,5945.0,0.33899999999999997,M
7878,1,Existing Customer,44,Graduate,Less than $40K,Blue,1438.3,0.0,F
7880,1,Existing Customer,42,Uneducated,$60K - $80K,Blue,3086.0,0.0,M
7881,1,Existing Customer,54,Graduate,Less than $40K,Blue,2598.0,0.517,F
7882,1,Existing Customer,38,High School,$40K - $60K,Blue,5559.0,0.28800000000000003,F
7883,1,Existing Customer,51,Graduate,$80K - $120K,Blue,7562.0,0.14300000000000002,M
7884,1,Existing Customer,41,High School,Less than $40K,Blue,4662.0,0.0,F
7885,1,Existing Customer,52,Graduate,Less than $40K,Blue,2904.0,0.867,F
7889,1,Existing Customer,55,High School,$40K - $60K,Blue,2343.0,0.76,F
7892,1,Existing Customer,47,College,Less than $40K,Blue,2780.0,0.797,F
7893,0,Attrited Customer,47,Graduate,Less than $40K,Blue,2234.0,0.9059999999999999,F
7894,0,Attrited Customer,35,Graduate,Less than $40K,Blue,1649.0,0.0,F
7897,0,Attrited Customer,40,Doctorate,Less than $40K,Blue,1728.0,0.0,F
7899,1,Existing Customer,41,Graduate,$40K - $60K,Blue,8482.0,0.069,F
7901,0,Attrited Customer,52,High School,$80K - $120K,Blue,3770.0,0.0,M
7904,1,Existing Customer,41,Graduate,Less than $40K,Blue,1593.0,0.0,F
7905,1,Existing Customer,38,Graduate,$40K - $60K,Blue,10486.0,0.147,M
7906,0,Attrited Customer,48,Graduate,Less than $40K,Blue,2168.0,0.61,F
7908,1,Existing Customer,53,Post-Graduate,$80K - $120K,Blue,13679.0,0.0,M
7909,1,Existing Customer,45,Doctorate,Less than $40K,Blue,2143.0,0.69,F
7910,1,Existing Customer,57,College,Less than $40K,Blue,4945.0,0.36,F
7911,1,Existing Customer,54,High School,Less than $40K,Blue,1921.0,0.6940000000000001,F
7912,1,Existing Customer,45,Graduate,Less than $40K,Blue,3001.0,0.685,F
7913,1,Existing Customer,38,Graduate,$40K - $60K,Blue,2132.0,0.508,F
7914,0,Attrited Customer,45,Doctorate,Less than $40K,Blue,1663.0,0.609,F
7916,1,Existing Customer,46,Graduate,$40K - $60K,Blue,2652.0,0.9,F
7917,1,Existing Customer,41,College,$80K - $120K,Blue,5037.0,0.332,M
7920,1,Existing Customer,31,College,Less than $40K,Blue,2061.0,0.924,F
7924,1,Existing Customer,33,Graduate,Less than $40K,Blue,1507.0,0.0,F
7925,1,Existing Customer,46,High School,Less than $40K,Blue,3073.0,0.8190000000000001,F
7929,1,Existing Customer,46,Graduate,$120K +,Blue,1754.0,0.51,M
7930,1,Existing Customer,52,High School,Less than $40K,Blue,4209.0,0.0,F
7931,1,Existing Customer,45,College,$40K - $60K,Blue,2449.0,0.0,M
7932,1,Attrited Customer,39,College,$80K - $120K,Blue,4618.0,0.0,M
7933,1,Existing Customer,41,College,Less than $40K,Blue,1654.0,0.6609999999999999,F
7934,1,Existing Customer,49,Uneducated,Less than $40K,Blue,1544.0,0.647,F
7935,1,Existing Customer,60,Uneducated,$60K - $80K,Blue,3618.0,0.26899999999999996,M
7936,1,Existing Customer,37,High School,$80K - $120K,Blue,3437.0,0.31,M
7937,1,Existing Customer,50,Graduate,$80K - $120K,Blue,5965.0,0.10400000000000001,M
7938,1,Existing Customer,46,Doctorate,Less than $40K,Blue,2644.0,0.574,F
7939,1,Existing Customer,59,College,$40K - $60K,Blue,3481.0,0.17300000000000001,F
7941,1,Existing Customer,35,Graduate,Less than $40K,Blue,3019.0,0.484,F
7942,1,Existing Customer,52,Uneducated,Less than $40K,Blue,1801.0,0.0,F
7943,0,Attrited Customer,27,High School,Less than $40K,Blue,1438.3,0.0,F
7944,1,Existing Customer,41,Uneducated,Less than $40K,Blue,2909.0,0.413,F
7945,1,Existing Customer,45,Post-Graduate,$40K - $60K,Blue,4688.0,0.0,F
7946,1,Existing Customer,37,College,Less than $40K,Blue,1438.3,0.0,F
7948,0,Attrited Customer,41,Graduate,Less than $40K,Blue,1655.0,0.0,F
7949,1,Existing Customer,47,Graduate,$40K - $60K,Blue,1438.3,0.418,F
7951,1,Existing Customer,51,High School,Less than $40K,Blue,1438.3,0.0,F
7952,1,Existing Customer,53,High School,$40K - $60K,Blue,5182.0,0.48200000000000004,F
7953,0,Attrited Customer,46,Graduate,Less than $40K,Blue,1438.3,0.0,F
7954,1,Existing Customer,43,Graduate,$40K - $60K,Blue,4287.0,0.0,F
7956,1,Existing Customer,53,College,$40K - $60K,Blue,2304.0,0.49700000000000005,F
7958,1,Existing Customer,50,Graduate,Less than $40K,Blue,2765.0,0.0,F
7960,1,Existing Customer,46,College,Less than $40K,Blue,2485.0,0.34600000000000003,F
7961,1,Existing Customer,50,College,Less than $40K,Blue,2446.0,0.721,F
7963,1,Existing Customer,48,Graduate,Less than $40K,Blue,2214.0,0.46299999999999997,F
7965,1,Existing Customer,56,College,Less than $40K,Blue,5254.0,0.0,F
7966,0,Attrited Customer,36,Post-Graduate,Less than $40K,Blue,1821.0,0.816,F
7967,1,Existing Customer,44,High School,Less than $40K,Blue,3024.0,0.0,F
7969,1,Existing Customer,54,High School,Less than $40K,Blue,1517.0,0.36700000000000005,F
7970,0,Attrited Customer,39,High School,Less than $40K,Blue,2024.0,0.0,F
7971,0,Attrited Customer,53,Uneducated,$120K +,Blue,19138.0,0.0,M
7972,1,Existing Customer,56,Graduate,$80K - $120K,Blue,16835.0,0.053,M
7974,0,Attrited Customer,42,High School,Less than $40K,Blue,2145.0,0.0,F
7975,1,Existing Customer,43,Uneducated,$80K - $120K,Blue,4654.0,0.29,M
7976,0,Attrited Customer,44,Graduate,$60K - $80K,Blue,9114.0,0.0,M
7977,1,Existing Customer,33,Graduate,$40K - $60K,Blue,3043.0,0.675,F
7978,1,Existing Customer,53,Graduate,$40K - $60K,Blue,4621.0,0.198,F
7979,1,Existing Customer,44,Graduate,$60K - $80K,Blue,2758.0,0.16699999999999998,M
7980,1,Existing Customer,54,Graduate,Less than $40K,Blue,1740.0,0.0,F
7982,1,Existing Customer,50,Post-Graduate,Less than $40K,Blue,3350.0,0.39899999999999997,F
7983,1,Existing Customer,40,High School,$120K +,Blue,34516.0,0.040999999999999995,M
7986,1,Existing Customer,41,Graduate,$40K - $60K,Blue,9294.0,0.19,F
7987,1,Existing Customer,47,High School,$60K - $80K,Blue,9389.0,0.077,M
7988,1,Existing Customer,44,College,$40K - $60K,Blue,9317.0,0.091,M
7991,1,Existing Customer,58,High School,$80K - $120K,Blue,10021.0,0.195,M
7992,1,Existing Customer,42,Graduate,Less than $40K,Blue,2344.0,0.461,F
7993,1,Existing Customer,48,Uneducated,$40K - $60K,Blue,3072.0,0.564,F
7995,0,Attrited Customer,52,Graduate,Less than $40K,Blue,1471.0,0.0,F
7996,1,Attrited Customer,42,Graduate,Less than $40K,Blue,1438.3,0.0,F
7997,0,Attrited Customer,43,College,Less than $40K,Blue,1484.0,0.0,F
7998,0,Attrited Customer,37,Post-Graduate,$40K - $60K,Blue,3233.0,0.779,F
7999,1,Existing Customer,55,Graduate,Less than $40K,Blue,1745.0,0.669,F
8001,1,Existing Customer,53,College,Less than $40K,Blue,2160.0,0.9520000000000001,F
8003,1,Existing Customer,55,Graduate,Less than $40K,Blue,2638.0,0.539,F
8004,1,Existing Customer,56,College,$80K - $120K,Blue,10214.0,0.14,M
8005,1,Existing Customer,52,Uneducated,Less than $40K,Blue,3240.0,0.0,F
8008,1,Attrited Customer,53,Graduate,Less than $40K,Blue,1438.3,0.716,F
8009,1,Existing Customer,56,High School,$80K - $120K,Blue,8111.0,0.253,M
8012,0,Attrited Customer,49,Uneducated,Less than $40K,Blue,1567.0,0.0,F
8013,1,Attrited Customer,43,College,$80K - $120K,Blue,7278.0,0.0,M
8017,1,Existing Customer,45,Graduate,$80K - $120K,Blue,3081.0,0.8170000000000001,M
8019,1,Existing Customer,54,Graduate,Less than $40K,Blue,3034.0,0.67,F
8021,0,Existing Customer,49,Doctorate,Less than $40K,Blue,2960.0,0.0,F
8023,1,Existing Customer,43,Graduate,Less than $40K,Blue,1620.0,0.0,F
8024,1,Existing Customer,49,High School,$120K +,Blue,21680.0,0.073,M
8026,0,Attrited Customer,53,High School,Less than $40K,Blue,3918.0,0.642,F
8027,1,Existing Customer,52,Uneducated,$120K +,Blue,12764.0,0.0,M
8028,1,Existing Customer,29,Graduate,Less than $40K,Blue,1438.3,0.0,F
8032,1,Existing Customer,51,Uneducated,$60K - $80K,Blue,3559.0,0.0,M
8033,1,Existing Customer,47,High School,$60K - $80K,Blue,2843.0,0.616,M
8034,1,Existing Customer,58,Graduate,Less than $40K,Blue,2127.0,0.0,F
8036,0,Attrited Customer,42,College,$40K - $60K,Blue,1695.0,0.0,F
8037,1,Existing Customer,48,High School,Less than $40K,Blue,2648.0,0.581,F
8038,1,Existing Customer,61,Graduate,Less than $40K,Blue,2602.0,0.5539999999999999,F
8040,1,Existing Customer,56,Graduate,$60K - $80K,Blue,1891.0,0.6,M
8041,0,Attrited Customer,46,Graduate,Less than $40K,Blue,2881.0,0.85,F
8042,1,Existing Customer,42,College,$40K - $60K,Blue,2827.0,0.6709999999999999,F
8043,1,Existing Customer,48,Uneducated,Less than $40K,Blue,4095.0,0.615,F
8044,0,Attrited Customer,34,Graduate,Less than $40K,Blue,1666.0,0.0,F
8045,1,Existing Customer,42,Graduate,Less than $40K,Blue,1438.3,0.0,F
8046,1,Existing Customer,54,High School,$40K - $60K,Blue,2205.0,0.595,F
8047,1,Existing Customer,41,Graduate,Less than $40K,Blue,2890.0,0.7440000000000001,F
8051,0,Attrited Customer,51,Graduate,Less than $40K,Blue,1483.0,0.0,F
8055,1,Existing Customer,56,Graduate,$120K +,Blue,7234.0,0.284,M
8056,1,Existing Customer,57,College,Less than $40K,Blue,2063.0,0.462,F
8057,1,Existing Customer,58,Graduate,$40K - $60K,Blue,5530.0,0.223,F
8059,1,Existing Customer,59,College,Less than $40K,Blue,2645.0,0.426,F
8061,1,Existing Customer,56,Uneducated,Less than $40K,Blue,3495.0,0.408,F
8064,1,Existing Customer,42,High School,Less than $40K,Blue,3124.0,0.0,F
8065,0,Attrited Customer,56,Graduate,$80K - $120K,Blue,8688.0,0.0,M
8067,0,Attrited Customer,47,Graduate,Less than $40K,Gold,15109.0,0.059000000000000004,F
8068,1,Existing Customer,42,Graduate,$60K - $80K,Blue,4953.0,0.41200000000000003,M
8069,1,Existing Customer,50,Uneducated,$120K +,Blue,22304.0,0.06,M
8070,1,Existing Customer,27,College,Less than $40K,Blue,1893.0,0.0,F
8071,1,Existing Customer,38,High School,$40K - $60K,Blue,2232.0,0.521,M
8072,1,Existing Customer,52,Post-Graduate,$40K - $60K,Blue,1766.0,0.0,F
8073,1,Existing Customer,59,High School,Less than $40K,Blue,3790.0,0.303,M
8074,1,Existing Customer,33,High School,$40K - $60K,Blue,6392.0,0.22399999999999998,M
8077,1,Existing Customer,48,Doctorate,Less than $40K,Blue,2559.0,0.5920000000000001,F
8078,1,Existing Customer,53,Graduate,$80K - $120K,Silver,34516.0,0.035,M
8079,0,Existing Customer,41,Graduate,Less than $40K,Blue,1438.3,0.0,F
8080,1,Existing Customer,50,Uneducated,Less than $40K,Blue,2473.0,0.677,F
8081,1,Existing Customer,34,Graduate,$40K - $60K,Blue,4022.0,0.418,F
8082,1,Existing Customer,59,Graduate,$40K - $60K,Blue,3510.0,0.268,F
8083,0,Attrited Customer,57,High School,Less than $40K,Blue,2347.0,0.81,F
8085,0,Attrited Customer,49,Uneducated,Less than $40K,Blue,1522.0,0.0,F
8086,1,Existing Customer,44,High School,Less than $40K,Blue,2085.0,0.733,F
8090,1,Existing Customer,52,High School,Less than $40K,Blue,2253.0,0.879,F
8091,0,Attrited Customer,49,Uneducated,$40K - $60K,Blue,2655.0,0.86,F
8092,1,Existing Customer,54,High School,$80K - $120K,Blue,20882.0,0.073,M
8093,1,Existing Customer,41,College,$80K - $120K,Blue,3306.0,0.214,M
8094,1,Existing Customer,45,High School,Less than $40K,Blue,2052.0,0.0,F
8095,1,Existing Customer,42,Graduate,$80K - $120K,Blue,8480.0,0.158,M
8098,1,Existing Customer,53,Uneducated,$60K - $80K,Blue,1438.3,0.0,M
8099,1,Existing Customer,38,College,Less than $40K,Blue,3420.0,0.41100000000000003,F
8100,1,Existing Customer,26,Graduate,Less than $40K,Blue,3416.0,0.325,F
8101,1,Existing Customer,46,Graduate,$80K - $120K,Blue,2171.0,0.48,M
8104,1,Existing Customer,43,Graduate,Less than $40K,Blue,1530.0,0.0,F
8106,1,Existing Customer,52,High School,Less than $40K,Blue,5721.0,0.0,F
8108,1,Existing Customer,48,High School,Less than $40K,Blue,3520.0,0.611,F
8109,0,Attrited Customer,41,Doctorate,$40K - $60K,Blue,1604.0,0.0,F
8110,0,Attrited Customer,54,Graduate,$40K - $60K,Blue,1632.0,0.215,F
8111,1,Existing Customer,46,College,$40K - $60K,Blue,3914.0,0.43,M
8112,1,Existing Customer,36,Graduate,Less than $40K,Blue,2328.0,0.8390000000000001,F
8116,1,Existing Customer,51,High School,Less than $40K,Blue,3229.0,0.779,F
8118,1,Existing Customer,38,College,Less than $40K,Blue,2569.0,0.501,F
8119,1,Existing Customer,50,High School,Less than $40K,Blue,4517.0,0.495,F
8120,0,Attrited Customer,46,Doctorate,Less than $40K,Blue,2292.0,0.0,F
8121,1,Existing Customer,52,Uneducated,Less than $40K,Blue,2510.0,0.768,F
8123,0,Attrited Customer,38,High School,Less than $40K,Blue,2703.0,0.0,F
8124,1,Existing Customer,44,Doctorate,Less than $40K,Blue,3047.0,0.7020000000000001,F
8127,1,Existing Customer,46,College,$40K - $60K,Blue,1441.0,0.446,F
8128,1,Existing Customer,50,Graduate,Less than $40K,Blue,2999.0,0.606,F
8129,1,Existing Customer,38,High School,$60K - $80K,Blue,1438.3,0.91,M
8130,0,Existing Customer,44,High School,$40K - $60K,Blue,1438.3,0.0,F
8131,0,Attrited Customer,51,College,$40K - $60K,Blue,4762.0,0.0,F
8138,1,Existing Customer,31,High School,Less than $40K,Blue,1984.0,0.0,F
8139,1,Existing Customer,48,Doctorate,$60K - $80K,Blue,8086.0,0.0,M
8141,1,Existing Customer,47,High School,$40K - $60K,Blue,1536.0,0.0,M
8144,0,Attrited Customer,48,College,$80K - $120K,Blue,3430.0,0.7340000000000001,M
8145,1,Existing Customer,51,High School,Less than $40K,Blue,1759.0,0.765,F
8146,0,Attrited Customer,41,Doctorate,$120K +,Blue,6314.0,0.0,M
8149,1,Attrited Customer,43,Graduate,$60K - $80K,Blue,1438.3,0.0,M
8150,1,Existing Customer,48,Uneducated,Less than $40K,Blue,1843.0,0.978,F
8151,1,Existing Customer,49,College,$40K - $60K,Blue,2181.0,0.5579999999999999,M
8152,1,Attrited Customer,47,High School,$80K - $120K,Blue,4754.0,0.0,M
8153,1,Existing Customer,43,High School,$80K - $120K,Blue,11247.0,0.0,M
8154,1,Existing Customer,55,Graduate,$120K +,Blue,16258.0,0.053,M
8155,1,Existing Customer,49,Graduate,$120K +,Blue,34516.0,0.038,M
8156,1,Existing Customer,43,High School,$60K - $80K,Blue,4255.0,0.406,M
8157,1,Existing Customer,48,College,Less than $40K,Blue,1438.3,0.0,F
8158,1,Existing Customer,57,High School,Less than $40K,Blue,3029.0,0.731,F
8160,1,Existing Customer,50,Uneducated,$60K - $80K,Blue,3318.0,0.708,M
8161,0,Attrited Customer,44,Graduate,Less than $40K,Blue,1791.0,0.0,F
8162,1,Existing Customer,43,Graduate,Less than $40K,Blue,1620.0,0.47600000000000003,F
8163,1,Existing Customer,58,College,Less than $40K,Blue,1552.0,0.0,F
8164,1,Existing Customer,53,High School,Less than $40K,Blue,3472.0,0.725,F
8165,1,Existing Customer,48,Graduate,Less than $40K,Silver,10973.0,0.134,F
8167,0,Attrited Customer,59,Graduate,Less than $40K,Blue,4257.0,0.591,F
8168,1,Existing Customer,42,Graduate,Less than $40K,Blue,3422.0,0.0,F
8169,1,Existing Customer,45,Graduate,Less than $40K,Blue,4977.0,0.284,F
8171,1,Existing Customer,39,Graduate,Less than $40K,Blue,1438.3,0.557,F
8175,1,Existing Customer,45,Doctorate,$40K - $60K,Blue,1438.3,0.0,F
8176,1,Existing Customer,48,Uneducated,$40K - $60K,Blue,2446.0,0.597,F
8177,0,Attrited Customer,45,College,$60K - $80K,Blue,3439.0,0.0,M
8178,1,Existing Customer,56,Post-Graduate,$40K - $60K,Blue,3005.0,0.552,F
8179,1,Existing Customer,50,Graduate,Less than $40K,Blue,2033.0,0.414,F
8185,1,Existing Customer,51,High School,$60K - $80K,Silver,28673.0,0.0,M
8186,0,Attrited Customer,44,High School,Less than $40K,Blue,1895.0,0.0,F
8187,1,Existing Customer,56,High School,Less than $40K,Blue,2041.0,0.5670000000000001,F
8188,0,Existing Customer,46,Graduate,Less than $40K,Blue,1438.3,0.0,F
8189,1,Existing Customer,54,High School,Less than $40K,Blue,1572.0,0.627,F
8192,0,Existing Customer,50,High School,Less than $40K,Blue,1460.0,0.0,F
8193,1,Existing Customer,52,Graduate,$80K - $120K,Blue,25410.0,0.0,M
8194,1,Existing Customer,56,College,Less than $40K,Blue,2143.0,0.557,F
8195,1,Existing Customer,42,Uneducated,$40K - $60K,Blue,8566.0,0.17300000000000001,M
8196,1,Existing Customer,43,Uneducated,$60K - $80K,Blue,1438.3,0.0,M
8197,1,Existing Customer,59,College,Less than $40K,Blue,3297.0,0.0,F
8198,1,Existing Customer,39,High School,Less than $40K,Blue,2816.0,0.894,F
8200,1,Attrited Customer,53,Graduate,Less than $40K,Blue,2370.0,0.49200000000000005,F
8201,0,Attrited Customer,35,Graduate,Less than $40K,Blue,1678.0,0.0,F
8202,1,Attrited Customer,36,Graduate,Less than $40K,Blue,1493.0,0.0,F
8204,0,Attrited Customer,50,High School,Less than $40K,Blue,2690.0,0.6,F
8206,1,Existing Customer,54,High School,Less than $40K,Blue,3173.0,0.574,F
8207,1,Existing Customer,43,Graduate,Less than $40K,Blue,2890.0,0.48200000000000004,F
8209,1,Existing Customer,40,Graduate,$40K - $60K,Blue,2625.0,0.607,F
8211,1,Existing Customer,43,Graduate,Less than $40K,Blue,3226.0,0.665,F
8213,1,Existing Customer,49,Graduate,Less than $40K,Blue,2174.0,0.361,F
8215,1,Existing Customer,49,High School,Less than $40K,Blue,2215.0,0.608,F
8219,1,Existing Customer,42,High School,Less than $40K,Blue,3172.0,0.366,F
8220,0,Attrited Customer,54,High School,Less than $40K,Blue,2452.0,0.413,F
8221,1,Existing Customer,36,Uneducated,Less than $40K,Blue,5070.0,0.0,F
8222,1,Existing Customer,56,Graduate,$40K - $60K,Blue,1466.0,0.493,M
8223,1,Existing Customer,52,Graduate,Less than $40K,Blue,2427.0,0.973,F
8224,1,Existing Customer,59,Graduate,$120K +,Blue,17999.0,0.10300000000000001,M
8225,1,Existing Customer,44,High School,$40K - $60K,Blue,4553.0,0.33799999999999997,F
8228,1,Existing Customer,57,Graduate,Less than $40K,Blue,1894.0,0.0,F
8229,1,Existing Customer,48,High School,Less than $40K,Blue,2097.0,0.598,F
8230,1,Existing Customer,47,High School,$60K - $80K,Blue,1983.0,0.499,M
8232,1,Existing Customer,52,College,$60K - $80K,Blue,7879.0,0.128,M
8233,1,Existing Customer,46,High School,$40K - $60K,Blue,3336.0,0.506,F
8234,1,Existing Customer,34,Post-Graduate,Less than $40K,Blue,1726.0,0.81,F
8235,1,Existing Customer,45,Doctorate,Less than $40K,Blue,2917.0,0.522,F
8237,1,Existing Customer,49,Doctorate,$40K - $60K,Blue,1915.0,0.807,M
8239,1,Existing Customer,41,College,Less than $40K,Blue,2066.0,0.746,F
8240,1,Existing Customer,53,High School,$40K - $60K,Blue,2164.0,0.515,F
8242,1,Existing Customer,43,High School,Less than $40K,Blue,1484.0,0.0,F
8244,1,Existing Customer,44,Uneducated,Less than $40K,Blue,2275.0,0.556,F
8245,1,Existing Customer,44,High School,Less than $40K,Blue,1438.3,0.813,F
8246,1,Existing Customer,51,Graduate,Less than $40K,Blue,3683.0,0.282,F
8247,1,Existing Customer,38,High School,Less than $40K,Blue,2722.0,0.479,F
8248,1,Existing Customer,43,High School,$80K - $120K,Silver,34516.0,0.059000000000000004,M
8249,1,Existing Customer,48,Graduate,$60K - $80K,Blue,2072.0,0.723,M
8250,1,Existing Customer,53,Graduate,$120K +,Blue,6383.0,0.237,M
8253,1,Existing Customer,42,College,$60K - $80K,Blue,1438.3,0.0,M
8254,1,Existing Customer,50,Uneducated,$120K +,Blue,13478.0,0.0,M
8255,1,Existing Customer,46,High School,Less than $40K,Blue,2841.0,0.636,F
8256,1,Existing Customer,33,Uneducated,Less than $40K,Blue,1830.0,0.971,F
8257,1,Existing Customer,37,Doctorate,$120K +,Blue,2360.0,0.51,M
8258,1,Existing Customer,43,High School,$60K - $80K,Blue,3717.0,0.506,M
8259,1,Attrited Customer,56,Graduate,Less than $40K,Blue,1438.3,0.0,F
8260,1,Existing Customer,42,Uneducated,$60K - $80K,Blue,2289.0,0.522,M
8262,1,Existing Customer,44,Uneducated,Less than $40K,Blue,1438.3,0.622,F
8267,1,Attrited Customer,38,High School,Less than $40K,Blue,2920.0,0.831,F
8268,0,Attrited Customer,49,Graduate,Less than $40K,Blue,1938.0,0.0,F
8269,1,Existing Customer,62,College,Less than $40K,Blue,4049.0,0.41600000000000004,F
8270,1,Existing Customer,45,Doctorate,$80K - $120K,Blue,1438.3,0.8079999999999999,M
8271,1,Existing Customer,40,College,$60K - $80K,Blue,10880.0,0.18600000000000003,M
8272,1,Existing Customer,51,Doctorate,$60K - $80K,Blue,3451.0,0.581,M
8273,1,Existing Customer,41,High School,$60K - $80K,Blue,20749.0,0.105,M
8274,1,Existing Customer,49,Post-Graduate,Less than $40K,Blue,2481.0,0.632,F
